case_id,food
14383,baked
14384,salad
14384,unspecified
14385,chicken
14386,unknown
14387,unknown
14388,unknown
14389,unknown
14390,unknown
14391,unknown
14392,unknown
14393,unknown
14394,unknown
14395,unknown
14396,unknown
14397,unknown
14398,unknown
14399,garlic toast
14399,salad
14399,unspecified
14399,fish
14399,haddock
14400,cucumber
14401,unknown
14402,dips
14403,unknown
14404,unknown
14405,tuna burger
14406,antipasto
14406,salad
14406,unspecified
14406,ice
14406,water
14406,pizza
14406,unspecified
14407,unknown
14408,tempeh
14408,unpasteurized
14409,peaches
14409,unspecified
14410,unknown
14411,unknown
14412,spanish piquillo peppers with goat cheese
14413,unknown
14414,pizza
14414,unspecified
14415,unknown
14416,ice
14417,unknown
14418,unknown
14419,unknown
14420,fish
14420,marlin
14421,house salad
14422,unknown
14423,unknown
14424,unknown
14425,ambrosia
14426,unknown
14427,unknown
14428,unknown
14429,unknown
14430,fruit salad
14431,unknown
14432,crab
14432,raw
14433,unknown
14434,cake
14434,ice cream
14435,lettuce
14435,unspecified
14436,unknown
14437,unknown
14438,unknown
14439,unknown
14440,unknown
14441,unknown
14442,unknown
14443,beef
14443,bbq
14444,unknown
14445,chicken
14445,other
14446,fish
14446,tuna
14447,unknown
14448,unknown
14449,unknown
14450,unknown
14451,unknown
14452,noodles
14453,unknown
14454,fish
14454,tuna
14455,unknown
14456,oysters
14456,raw
14457,salmon
14457,unspecified
14458,unknown
14459,unknown
14460,unknown
14461,unknown
14462,unknown
14463,sandwich
14463,chicken salad
14463,grilled chicken salad
14464,unknown
14465,unknown
14466,pork and sauerkraut
14467,salad
14467,unspecified
14467,sandwich
14467,unspecified
14468,unknown
14469,unknown
14470,unknown
14471,lettuce
14471,unspecified
14472,unknown
14473,milk
14473,whole milk unpasteurized
14473,ground beef
14474,ricotta salata cheese
14475,leaf lettuce
14476,coleslaw
14477,unknown
14478,unknown
14479,fermented tofu
14480,paneer palak
14480,chicken tikka masala
14481,unknown
14482,unknown
14483,unknown
14484,unknown
14485,unknown
14486,unknown
14487,beer
14488,unknown
14489,turkey wrap
14489,walnut mandarin chicken salad
14490,unknown
14491,unknown
14492,unknown
14493,tomatoes
14494,leaf lettuce
14495,unknown
14496,fish
14496,hogfish
14497,unknown
14498,unknown
14499,cheese curds
14500,sandwich
14500,submarine
14500,italian sub
14501,tuna steak
14502,unknown
14503,unknown
14504,unknown
14505,unknown
14506,unknown
14507,unknown
14508,unknown
14509,unknown
14510,vegetable-based salads unspecified
14511,eggs benedict
14511,mashed potato/gravy
14512,gravy
14512,beef
14513,unknown
14514,unknown
14515,turkey subs
14515,hook & ladder sub
14516,chili unspecified
14517,pastelon
14517,rice and beans
14518,unknown
14519,unknown
14520,unknown
14521,unknown
14522,unknown
14523,pizza
14523,cheese
14524,unknown
14525,ground beef
14525,lettuce
14525,sprouts
14526,fish
14527,salad
14527,unspecified
14528,crab cakes
14529,pate
14529,chicken liver
14530,unknown
14531,unknown
14532,unknown
14533,unknown
14534,unknown
14535,unknown
14536,cheese/rice
14536,beans
14536,unspecified
14536,taco meat
14537,ham
14537,meatballs
14538,unknown
14539,hollandaise sauce
14540,unknown
14541,unknown
14542,chili white chicken
14542,salsa
14542,unspecified
14543,unknown
14544,fish
14544,tuna
14545,unknown
14546,lettuce based salads
14547,unknown
14548,unknown
14549,unknown
14550,mesclun mix and spinach
14551,unknown
14552,chicken
14552,marsala
14553,unknown
14554,buffalo chicken salad
14555,pizza
14555,unspecified
14556,milk
14557,unknown
14558,unknown
14559,fish
14559,jack
14560,unknown
14561,unknown
14562,unknown
14563,unknown
14564,salad
14564,unspecified
14565,unknown
14566,chicken and rice
14567,unknown
14568,refried beans and rice
14569,unknown
14570,unknown
14571,unknown
14572,unknown
14573,unknown
14574,unknown
14575,unknown
14576,unknown
14577,unknown
14578,unknown
14579,unknown
14580,fajita
14580,chicken
14581,unknown
14582,unknown
14583,eggs
14584,unknown
14585,romaine lettuce
14585,unspecified
14586,buffet
14587,unknown
14588,pork
14588,bbq
14589,unknown
14590,sandwich
14590,turkey
14590,sandwich
14590,ham
14591,unknown
14592,unknown
14593,unknown
14594,unknown
14595,unknown
14596,unknown
14597,unknown
14598,unknown
14599,unknown
14600,unknown
14601,milk
14601,whole milk unpasteurized
14602,chicken
14602,other
14603,mushrooms
14604,tuna
14604,unspecified
14605,unknown
14606,mixed fruit
14607,unknown
14608,pizza
14608,meat and vegetable
14609,unknown
14610,unknown
14611,tamale
14611,unspecified
14612,unknown
14613,unknown
14614,beef
14614,brisket
14614,soup
14614,vegetable-based
14615,ground beef
14615,hamburger
14615,tea
14615,dessert
14615,strawberry
14616,unknown
14617,unknown
14618,macaroni salad
14619,unknown
14620,unknown
14621,rice
14621,white
14622,pork
14622,bbq
14623,unknown
14624,pork
14624,bbq
14625,chicken
14625,grilled
14626,unknown
14627,unknown
14628,unknown
14629,fiddle head fern
14630,unknown
14631,unknown
14632,unknown
14633,oysters
14633,raw
14634,unknown
14635,unknown
14636,unknown
14637,unknown
14638,unknown
14639,milkshake
14640,melon
14640,unspecified
14640,jicama and cucumber salad
14641,potato skins
14642,picada
14643,unknown
14644,unknown
14645,chicken
14645,lettuce based salads
14646,pork
14646,carnitas
14647,milk
14647,whole milk unpasteurized
14648,unknown
14649,unknown
14650,chicken
14650,sweet and sour
14651,unknown
14652,meat/pasta sauce
14652,home canned
14653,unknown
14654,unknown
14655,chicken
14655,liver
14656,ground beef
14657,peanut butter
14658,chicken
14659,romaine lettuce
14659,unspecified
14660,unknown
14661,cake
14661,unspecified
14662,rice
14662,fried rice
14663,unknown
14664,unknown
14665,fish
14665,tuna
14665,spicy roll
14666,unknown
14667,unknown
14668,unknown
14669,home canned beets
14670,unknown
14671,sushi
14671,unspecified
14671,chicken
14671,other
14672,unknown
14673,unknown
14674,duck
14674,other
14675,unknown
14676,unknown
14677,fish
14677,mackeral
14678,cake
14679,tuna steak
14680,unknown
14681,salad
14681,unspecified
14682,eggs
14683,sandwich
14683,ham/cheese
14683,macaroni and cheese
14683,pork
14683,bbq
14684,unknown
14685,unknown
14686,duck
14687,unknown
14688,unknown
14689,unknown
14690,unknown
14691,alcohol
14692,fish
14692,tuna
14692,spicy roll
14693,pinto beans
14694,unknown
14695,turkey
14695,smoked
14696,unknown
14697,oysters
14697,raw
14698,raw milk
14699,oysters
14700,unknown
14701,fajitas
14702,unknown
14703,unknown
14704,unknown
14705,unknown
14706,unknown
14707,oysters
14707,raw
14708,unknown
14709,eggs
14710,unknown
14711,unknown
14712,chicken
14713,cantaloupe
14714,sprouts
14715,cantaloupe
14716,cantaloupe
14717,chicken dishes
14718,mushrooms
14719,unknown
14720,unknown
14721,tuna burger
14722,unknown
14723,unknown
14724,unknown
14725,lasagna
14726,unknown
14727,unknown
14728,unknown
14729,perlo
14730,coleslaw
14730,pulled pork sandwiches
14731,milk
14731,whole milk unpasteurized
14732,unknown
14733,frosting/icing
14734,pork
14735,pork
14735,bbq
14736,tuna
14736,raw
14736,tuna
14736,raw
14737,unknown
14738,unknown
14739,ribs
14740,moose
14740,pork
14741,oysters
14741,raw
14742,unknown
14743,pretzel
14744,unknown
14745,tuna burger
14746,fish
14747,unknown
14748,unknown
14749,unknown
14750,fish
14750,baracuda
14751,unknown fish
14752,unknown
14753,cupcakes
14754,unknown
14755,unknown
14756,beef
14757,unknown
14758,unknown
14759,unknown
14760,unknown
14761,chicken salad
14762,cake
14763,unknown
14764,turkey jerky
14765,potatoes
14766,beef
14766,raw
14767,unknown
14768,potato-macaroni salad
14769,unknown
14770,unknown
14771,unknown
14772,milk
14772,whole milk unpasteurized
14773,milk
14773,whole milk unpasteurized
14774,unknown
14775,ground beef
14775,meatballs
14776,unknown
14777,beef
14777,brisket
14777,barbecue sauce
14777,onions
14777,coleslaw
14777,coleslaw
14777,beans
14777,unspecified
14777,potato salad
14777,potato salad
14778,oysters
14778,raw
14779,oysters
14779,raw
14780,oysters
14780,raw
14781,sushi
14781,unspecified
14782,unknown
14783,chicken
14783,smoked
14783,rice
14784,unknown
14785,fish
14785,white
14786,oysters
14786,raw
14787,unknown
14788,unknown
14789,unknown
14790,unknown
14791,mexican spicy meat stew
14792,ice
14793,rice
14794,unknown
14795,unknown
14796,unknown
14797,unknown
14798,unknown
14799,tomatoes
14799,onions
14800,unknown
14801,unknown
14802,vegetable platter
14803,unknown
14804,unknown
14805,fish
14805,tuna
14806,unknown
14807,tuna steak
14808,cheese
14808,unspecified
14809,sandwich
14809,unspecified
14810,sushi
14810,unspecified
14811,unknown
14812,unknown
14813,unknown
14814,unknown
14815,unknown
14816,iceberg lettuce
14816,unspecified
14817,unknown
14818,pork
14818,carnitas
14819,unknown
14820,unknown
14821,unknown
14822,lettuce
14823,unknown
14824,unknown
14825,salads
14826,pork
14826,bbq
14827,unknown
14828,mussels
14829,unknown
14830,unknown
14831,unknown
14832,tacos
14832,nachos
14832,unspecified
14833,seafood cocktail
14833,seafood cocktail
14834,unknown
14835,unknown
14836,carne asada
14836,beans and rice
14837,unknown
14838,ranch dressing
14839,unknown
14840,unknown
14841,unknown
14842,fish
14842,white
14843,unknown
14844,unknown
14845,chicken
14845,grilled
14845,rice
14845,brown
14846,salads
14847,chicken
14847,baked
14848,grilled or fried chicken salad
14849,unknown
14850,unknown
14851,unknown
14852,unknown
14853,unknown
14854,salad
14854,unspecified
14855,unknown
14856,hog head cheese
14857,salad
14857,unspecified
14858,unknown
14859,apple cider
14859,unpasteurized
14860,unknown
14861,unknown
14862,unknown
14863,unknown
14864,cucumber
14864,iceberg lettuce
14864,unspecified
14865,unknown
14866,turkey
14867,prepackaged leafy greens
14868,lettuce
14869,bear
14869,unspecified
14870,unknown
14871,mushrooms
14872,mushrooms
14873,macaroni and cheese
14874,unknown
14875,unknown
14876,unknown
14877,unknown
14878,yellowfin tuna
14879,chicken
14879,cacciatore
14880,unknown
14881,unknown
14882,chicken liver pate
14883,unknown
14884,unknown
14885,unknown
14886,unknown
14887,fish
14887,jack
14888,turkey
14888,rice
14889,chicken
14890,bean dishes
14891,unknown
14892,unknown
14893,unknown
14894,chicken
14894,ribs
14894,unspecified
14894,sausage
14894,unspecified
14895,unknown
14896,pizza
14897,mediterranean salad
14897,pizza
14897,chicken rustico
14898,buffet
14899,soup
14899,chicken noodle
14900,unknown
14901,pruno
14902,unknown
14903,salsa
14904,guacamole
14905,unknown
14906,unknown
14907,teppanyaki (japanese cuisine)
14908,unknown
14909,unknown
14910,unknown
14911,unknown
14912,unknown
14913,unknown
14914,soup
14914,mushroom
14915,green salad
14916,turkey
14917,french fries and ketchup
14918,pork
14918,carnitas
14919,unknown
14920,unknown
14921,unknown
14922,turkey
14923,unknown
14924,unknown
14925,unknown
14926,unknown
14927,multiple foods
14928,unknown
14929,iceberg lettuce
14929,unspecified
14930,unknown
14931,unknown
14932,unknown
14933,steak
14933,unspecified
14934,unknown
14935,unknown
14936,unknown
14937,goat
14937,stew
14938,crepes
14939,unknown
14940,unknown
14941,unknown
14942,pork
14943,salads
14944,unknown
14945,caesar/house salad
14946,leaf lettuce
14946,unspecified
14947,balsamic asparagus and roasted red pepper
14947,potato
14947,unspecified
14947,steak
14947,filet mignon
14947,cake
14947,unspecified
14948,asparagus
14948,salads
14949,unknown
14950,unknown
14951,turkey
14951,smoked
14952,spinach
14952,unspecified
14953,unknown
14954,unknown
14955,unknown
14956,unknown
14957,unknown
14958,unknown
14959,unknown
14960,unknown
14961,salad dressings
14962,unknown
14963,unknown
14964,salad
14964,unspecified
14965,roast beef
14966,milk
14966,whole milk unpasteurized
14967,unknown
14968,fish
14968,chillo
14969,unknown
14970,unknown
14971,broccoli and cheese sauce
14972,unknown
14973,unknown
14974,unknown
14975,salads
14976,unknown
14977,french fries
14978,unknown
14979,unknown
14980,unknown
14981,unknown
14982,unknown
14983,unknown
14984,unknown
14985,unknown
14986,cheese
14986,yogurt
14986,unspecified
14987,unknown
14988,unknown
14989,unknown
14990,chicken
14991,unknown
14992,chicken
14993,eggs
14993,scrambled
14994,unknown
14995,shrimp shumai
14996,oysters
14996,baked
14997,ice
14997,unspecified
14998,chicken and noodles
14998,salad
14998,unspecified
14999,unknown
15000,unknown
15001,shrimp coconut
15001,shrimp dijon
15001,green beans
15001,mushrooms
15001,spinach stuffed
15002,unknown
15003,unknown
15004,unknown
15005,unknown
15006,unknown
15007,unknown
15008,oysters
15009,unknown
15010,unknown
15011,unknown
15012,butter
15012,soda
15012,unspecified
15013,grape salad
15014,unknown
15015,unknown
15016,potato
15016,au gratin
15016,ice
15016,unspecified
15016,alcohol
15017,romaine lettuce
15017,unspecified
15018,spring rolls
15018,unspecified
15019,unknown
15020,appetizers
15021,bread
15021,unspecified
15022,unknown
15023,ground beef
15024,frozen meal
15025,romaine lettuce
15025,unspecified
15026,dessert unspecified
15026,cranberry sauce
15027,unknown
15028,fish
15028,carp
15029,unknown
15030,house salad
15031,unknown
15032,unknown
15033,unknown
15034,unknown
15035,fruit
15036,unknown
15037,unknown
15038,unknown
15039,fruit salad
15040,chicken
15041,unknown
15042,venison
15043,unknown
15044,unknown
15045,fish
15045,mahi mahi
15046,unknown
15047,unknown
15048,lettuce-based salads unspecified
15049,sushi
15049,unspecified
15050,unknown
15051,unknown
15052,unknown
15053,unknown
15054,unknown
15055,unknown
15056,unknown
15057,unknown
15058,ground beef
15058,raw
15059,unknown
15060,milk
15060,whole milk unpasteurized
15061,unknown
15062,unknown
15063,unknown
15064,sandwich and salad
15065,chicken pot pie
15066,oysters
15066,raw
15067,lettuce based salads
15068,oysters
15068,raw
15069,unknown
15070,unknown
15071,fish
15071,tuna
15072,salads
15073,unknown
15074,unknown
15075,chicken
15075,tetrazini
15076,unknown
15077,unknown
15078,unknown
15079,unknown
15080,sandwich
15080,unspecified
15080,salad
15080,unspecified
15081,unknown
15082,unknown
15083,fish
15083,escolar
15084,unknown
15085,cucumber
15086,pistachio
15087,unknown
15088,lobster cannelloni with shrimp
15089,pork belly
15090,unknown
15091,fish
15091,baracuda
15092,unknown
15093,chicken and barley
15094,unknown
15095,unknown
15096,refried beans
15096,unspecified
15096,rice
15097,fruit salad
15098,milk
15098,whole milk unpasteurized
15099,unknown
15100,unknown
15101,unknown
15102,oysters
15102,raw
15103,unknown
15104,unknown
15105,tortilla chips
15106,unknown
15107,unknown
15108,unknown
15109,unknown
15110,unknown
15111,unknown
15112,burritos
15113,unknown
15114,unknown
15115,beef
15115,gravy
15115,beef
15116,unknown
15117,unknown
15118,unknown
15119,unknown
15120,unknown
15121,unknown
15122,unknown
15123,boar meat
15124,fish
15124,tuna
15125,unknown
15126,unknown
15127,unknown
15128,unknown
15129,unknown
15130,cucumber
15131,unknown
15132,unknown
15133,unknown
15134,mahi - mahi burger
15135,pizza
15135,sausage and pepperoni
15136,unknown
15137,grilled chicken club
15138,unknown
15139,unknown
15140,unknown
15141,unknown
15142,pizza
15142,unspecified
15143,unknown
15144,unknown
15145,unknown
15146,unknown
15147,sandwich
15147,submarine
15148,unknown
15149,chicken
15149,fried
15150,unknown
15151,unknown
15152,milk
15152,whole milk unpasteurized
15153,unknown
15154,unknown
15155,chicken tostadas
15156,fish
15156,hogfish
15157,unknown
15158,unknown
15159,unknown
15160,unknown
15161,unknown
15162,unknown
15163,unknown
15164,unknown
15165,unknown
15166,chicken
15166,bbq
15167,unknown
15168,unknown
15169,unknown
15170,unknown
15171,unknown
15172,unknown
15173,unknown
15174,unknown
15175,unknown
15176,cookies
15177,unknown
15178,unknown
15179,unknown
15180,chicken
15180,buffalo wings
15180,fried rice
15180,unspecified
15181,chicken
15181,bbq
15182,fruit salad
15183,unknown
15184,unknown
15185,unknown
15186,unknown
15187,unknown
15188,caesar salad
15189,unknown
15190,unknown
15191,unknown
15192,unknown
15193,unknown
15194,unknown
15195,chicken chili
15196,fish
15196,unspecified
15197,queso fresco
15197,unpasteurized
15198,lettuce
15199,ground beef
15199,hamburger
15200,cherry tomato
15200,grape tomato
15201,pomegranate seeds
15202,chicken
15203,quesadillas
15203,chicken
15203,cheese
15203,tortilla
15203,unspecified
15203,cilantro
15203,unspecified
15204,unknown
15205,yellowfin tuna
15206,cheese toast
15207,unknown
15208,unknown
15209,unknown
15210,chicken taco salad
15211,unknown
15212,unknown
15213,unknown
15214,roast beef
15215,sandwich
15215,chicken
15216,breakfast sandwich
15217,unknown
15218,ceviche
15219,mixed cut fruit
15220,chicken
15221,fish
15221,bass
15222,oysters
15222,raw
15223,unknown
15224,unknown
15225,fish
15225,jack
15226,fish
15226,amberjack
15226,fish
15226,amberjack
15227,fish
15227,hogfish
15228,fish
15228,unspecified
15229,sandwich
15229,tuna fish
15229,sandwich
15229,chicken
15230,unknown
15231,chicken
15231,teriyaki
15232,unknown
15233,steak
15233,unspecified
15234,soup
15234,chicken
15235,unknown
15236,unknown
15237,unknown
15238,chicken
15238,roasted
15238,rice
15238,fried rice
15239,unknown
15240,unknown
15241,unknown
15242,unknown
15243,unknown
15244,unknown
15245,milk
15245,unpasteurized
15246,unknown
15247,reindeer stew
15248,unknown
15249,unknown
15250,tuna
15250,grounded
15251,fish
15251,tuna
15252,unknown
15253,unknown
15254,multiple foods
15255,chicken
15256,chicken
15256,baked
15257,milk
15257,unpasteurized
15258,salad
15258,unspecified
15259,dessert unspecified
15260,unknown
15261,unknown
15262,unknown
15263,unknown
15264,yellowfin tuna
15265,salad
15265,unspecified
15266,unknown
15267,unknown
15268,unknown
15269,unknown
15270,unknown
15271,unknown
15272,salsa
15272,tomatillo
15272,pork
15272,carnitas
15273,unknown
15274,unknown
15275,salads
15276,unknown
15277,cheese
15277,fruit
15277,crackers
15278,unknown
15279,salad
15279,unspecified
15280,mashed potato/gravy
15281,unknown
15282,szechuan green beans
15282,sandwich
15282,unspecified
15283,unknown
15284,turkey
15284,coleslaw
15285,prepackaged leafy greens
15286,ground beef
15287,lettuce
15288,sausage
15288,pork
15289,unknown
15290,unknown
15291,unknown
15292,unknown
15293,chicken
15293,liver
15294,unknown
15295,lettuce based salads
15296,unknown
15297,unknown
15298,unknown
15299,ham
15300,taco
15300,fish
15301,milk
15301,whole milk unpasteurized
15302,salad
15302,unspecified
15303,unknown
15304,unknown
15305,unknown
15306,unknown
15307,batch egg
15307,other
15307,cheese
15307,chicken
15307,other
15307,sandwich
15307,chicken
15307,spaghetti
15307,unspecified
15308,unknown
15309,unknown
15310,unknown
15311,unknown
15312,milk
15313,unknown
15314,unknown
15315,unknown
15316,unknown
15317,unknown
15318,unknown
15319,unknown
15320,unknown
15321,unknown
15322,tomatoes
15322,raw
15323,unknown
15324,unknown
15325,unknown
15326,unknown
15327,unknown
15328,beef(fresly killed cow)
15328,raw and/or undercooked
15328,beef(fresly killed cow)
15328,raw and/or undercooked
15328,beef(fresly killed cow)
15328,raw and/or undercooked
15329,unknown
15330,unknown
15331,strawberries
15332,yellow fin tuna
15333,unknown
15334,unknown
15335,unknown
15336,fish
15336,monchong
15337,unknown
15338,unknown
15339,unknown
15340,unknown
15341,unknown
15342,unknown
15343,unknown
15344,unknown
15345,cake
15346,cake
15347,unknown
15348,crab
15348,steamed
15349,chicken kabob sandwich
15350,unknown
15351,antipasto
15352,pasta salad
15353,unknown
15354,unknown
15355,unknown
15356,unknown
15357,beef
15357,other
15357,potato
15357,au gratin
15358,sandwich
15358,unspecified
15359,unknown
15360,cookies
15360,unspecified
15361,bread
15361,wheat
15361,swiss cheese
15361,pasteurized
15362,sushi
15363,cantaloupe
15364,watermelon
15365,fruit
15366,salmon
15366,unspecified
15367,oysters
15367,raw
15368,sandwich
15368,unspecified
15369,unknown
15370,unknown
15371,fish
15371,mahi mahi
15372,unknown
15373,ropa vieja
15374,salad mix
15374,bagged
15375,unknown
15376,chicken
15376,other
15377,tuna
15377,grilled
15378,unknown
15379,unknown
15380,unknown
15381,unknown
15382,unknown
15383,unknown
15384,unknown
15385,unknown
15386,chicken and noodles
15387,unknown
15388,unknown
15389,chicken
15389,liver mousse
15390,unknown
15391,fruit cocktail
15392,chicken
15392,beef
15392,brisket
15392,sausage
15392,beans and rice
15393,unknown
15394,unknown
15395,unknown
15396,pork
15396,bbq
15397,unknown
15398,unknown
15399,tomato mozarella sandwich
15399,feta salad
15399,southwest turkey sandwich
15400,unknown
15401,unknown
15402,unknown
15403,unknown
15404,beef
15404,laab raw
15404,boiled beef
15405,shrimp
15405,steamed
15405,shrimp
15405,ice
15405,unspecified
15405,ice cream
15405,commercial
15406,stink heads
15407,unknown
15408,sushi
15409,cake
15409,unspecified
15410,chips
15410,tortilla
15410,salsa
15411,cake
15411,black forest
15412,unknown
15413,unknown
15414,unknown
15415,antipasta salad
15416,sushi
15416,raw
15417,unknown
15418,unknown
15419,unknown
15420,cream sauces
15421,unknown
15422,unknown
15423,pork
15423,smoked
15424,oysters
15424,raw
15425,unknown
15426,caesar salad
15427,pizza
15427,meat
15428,unknown
15429,unknown
15430,hamburger
15430,fruit salad
15431,unknown
15432,unknown
15433,lasagna
15433,beef
15434,salad
15434,unspecified
15435,unknown
15436,unknown
15437,unknown
15438,goat
15439,unknown
15440,unknown
15441,unknown
15442,tuna kabobs
15443,sandwich
15443,roast beef
15444,salad bar
15445,oysters
15445,raw
15446,unknown
15447,ribs
15447,pork
15448,lettuce
15448,unspecified
15448,tomato
15448,unspecified
15449,unknown
15450,milk
15450,unpasteurized
15451,salad mix
15451,bagged
15452,papaya
15453,unknown
15454,unknown
15455,unknown
15456,salad
15456,unspecified
15457,unknown
15458,unknown
15459,foie gras hamburger
15460,macaroni salad
15461,yellow fin tuna
15462,unknown
15463,sandwich
15463,unspecified
15464,unknown
15465,unknown
15466,unknown
15467,unknown
15468,sandwich
15468,unspecified
15469,milk
15469,whole milk unpasteurized
15470,lettuce
15471,lamb curry
15472,unknown
15473,unknown
15474,cilantro
15474,unspecified
15475,unknown
15476,unknown
15477,unknown
15478,unknown
15479,tuna salad
15480,vegetables
15481,green beans
15481,unspecified
15481,macaroni and cheese
15482,seal
15482,oil
15482,seal
15482,muktuk
15483,unknown
15484,lettuce
15485,unknown
15486,mixed vegetables
15486,grilled
15486,water served from the sink
15487,unknown
15488,unknown
15489,unknown
15490,unknown
15491,oysters
15491,raw
15492,unknown
15493,unknown
15494,milk/cream
15495,oysters
15495,raw
15496,unknown
15497,unknown
15498,chicken
15498,sweet and sour
15499,beans
15499,unspecified
15500,unknown
15501,posole
15502,oysters
15503,eggs
15504,unknown
15505,lamb
15506,salsa
15507,unknown
15508,goat
15508,unspecified
15509,fish
15509,buffalo
15510,sushi
15510,unspecified
15511,penne vodka
15512,oysters
15513,mussels
15514,unknown
15515,unknown
15516,unknown
15517,unknown
15518,tuna burger
15519,unknown
15520,unknown
15521,yoba salad
15521,guacamole
15522,kitfo
15523,unknown
15524,unknown
15525,unknown
15526,unknown
15527,unknown
15528,potato salad
15528,rice
15528,yellow
15529,chicken
15529,roasted
15530,pork
15530,other
15531,unknown
15532,unknown
15533,chicken
15533,teriyaki
15533,shrimp
15533,rice
15534,oysters
15534,raw
15535,eggs
15535,unspecified
15536,blackberries
15537,unknown
15538,unknown
15539,pork
15539,bbq
15539,potato salad
15540,unknown
15541,unknown
15542,unknown
15543,sushi (korean kimbap)
15544,unknown
15545,cake
15546,sushi
15547,pizza
15547,sausage and pepperoni
15548,unknown
15549,chips and salsa
15550,noodles
15551,yellowfin tuna
15552,fish
15552,amberjack
15553,chicken
15553,fried
15554,popsicles
15555,shrimp dishes unspecified
15555,chips
15555,tortilla
15556,unknown
15557,rice dishes
15557,rice dishes
15558,fish
15558,grouper
15559,sushi
15559,various types
15560,unknown
15561,unknown
15562,unknown
15563,unknown
15564,unknown
15565,sandwich
15565,panini
15566,rice
15567,unknown
15568,unknown
15569,pork
15570,latin style soft cheese
15571,unknown
15572,unknown
15573,tuna burger
15574,meat hot sauce
15575,chicken and spinach dish
15576,tuna steak
15577,unknown
15578,unknown
15579,unknown
15580,soup
15580,specialty
15581,unknown
15582,unknown
15583,unknown
15584,unknown
15585,unknown
15586,unknown
15587,carne asada steak
15588,unknown
15589,milk
15589,whole milk unpasteurized
15590,unknown
15591,chicken
15591,macaroni salad
15592,unknown
15593,rice
15593,potato salad
15594,pork
15594,roasted
15595,fish
15595,swordfish
15596,chicken
15597,fajita
15597,beef
15598,unknown
15599,unknown
15600,steak
15600,mashed potato/gravy
15600,caesar salad
15601,milk
15601,unpasteurized
15602,crab
15602,soup
15602,gazpacho
15603,chicken
15603,cordon bleu
15604,unknown
15605,unknown
15606,unknown
15607,unknown
15608,unknown
15609,ribs
15609,pork
15610,unknown
15611,unknown
15612,sandwich
15612,roast beef
15613,salad
15613,unspecified
15613,vegetable tray
15613,cheese dish
15613,other
15613,dips
15613,fruit
15614,fish
15614,tuna
15615,unknown
15616,unknown
15617,kale
15618,unknown
15619,unknown
15620,ice cream
15620,commercial
15621,refried beans
15621,unspecified
15622,chicken
15622,fajita
15622,beef
15623,pork fried rice
15624,turkey leg
15625,wraps (chicken or falafel) and ham sandwiches
15626,unknown
15627,red beans and rice
15627,chicken
15627,grilled
15627,brat
15628,turkey
15629,mexican style cheese
15629,pasteurized
15630,unknown
15631,unknown
15632,fruit
15633,unknown
15634,unknown
15635,unknown
15636,unknown
15637,unknown
15638,prime rib and aus jus
15639,unknown
15640,unknown
15641,apple cider
15641,unpasteurized
15642,unknown
15643,unknown
15644,oysters
15644,raw
15645,raw oysters
15646,unknown
15647,escolar fish
15648,unknown
15649,unknown
15650,fish
15650,kingfish
15651,unknown
15652,unknown
15653,unknown
15654,pork
15654,bbq
15655,unknown
15656,unknown
15657,oysters
15657,raw
15658,unknown
15659,chicken based food
15659,salsa
15659,cheese
15660,unknown
15661,unknown
15662,unknown
15663,white beans with ham
15664,clams
15664,butter
15665,beans and rice
15666,unknown
15667,unknown
15668,fish
15668,codfish
15669,rice
15669,unspecified
15670,unknown
15671,salsa
15672,unknown
15673,green beans
15674,sandwich
15674,cucumber
15675,hors d'oeuvres
15675,water
15675,ice
15675,unspecified
15676,unknown
15677,eclair
15677,unspecified
15678,pizza
15679,macaroni salad
15679,chicken and rice
15680,tuscan chicken subs
15680,tuscan chicken salads
15681,unknown
15682,unknown
15683,unknown
15684,unknown
15685,bear
15685,unspecified
15686,fruit
15687,unknown
15688,romaine lettuce
15688,unspecified
15689,unknown
15690,unknown
15691,unknown
15692,unknown
15693,unknown
15694,ground beef
15694,hamburger
15694,caesar dressing
15695,unknown
15696,beef
15696,stroganoff
15697,apple cider
15697,unpasteurized
15698,ground beef
15698,hamburger
15699,fish
15699,unspecified
15700,unknown
15701,unknown
15702,milk
15702,unpasteurized
15703,chicken
15704,milk
15704,whole milk unpasteurized
15705,salsa
15705,pickeled carrot and peppers
15706,sushi
15706,unspecified
15707,chicken
15708,unknown
15709,unknown
15710,unknown
15711,unknown
15712,ice cream
15712,with fresh berries
15713,rice
15713,spanish
15714,unknown
15715,turkey
15716,unknown
15717,italian submarine sandwich
15718,turkey and stuffing
15719,fish
15719,snapper
15720,spaghetti
15720,unspecified
15720,eggplant
15720,unspecified
15721,pizza
15721,vegetable
15721,lettuce based salads
15722,lettuce based salads
15723,unknown
15724,unknown
15725,unknown
15726,unknown
15727,unknown
15728,thai chicken lettuce wrap
15728,salad
15728,unspecified
15728,chicken
15728,grilled
15729,unknown
15730,unknown
15731,salads
15731,dessert unspecified
15732,lettuce-based salads unspecified
15733,chicken mole
15734,unknown
15735,cashew cheese
15735,raw
15736,fish
15736,tilapia
15737,black bean casserole
15737,rice
15738,duck
15739,cake
15740,unknown
15741,unknown
15742,unknown
15743,unknown
15744,unknown
15745,unknown
15746,stuffing/dressing
15747,fish
15747,puffer unspecified
15748,fish
15748,lionfish
15749,turkey and gravy
15750,chicken
15751,turshi
15752,unknown
